project,precinct,building,base_surf,surf_type,surf_id,surf_area,surf_irr,surf_cx,surf_cy,surf_cz,surf_nx,surf_ny,surf_nz
sin_ming,prc-00,blk-00,roof-01,PV-module,83,1.942359,1641.44,18.203127,-20.59928,-38.565473,0.156241,-0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,84,1.942363,1632.7,19.954729,-21.448823,-38.565473,-0.156242,0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,85,1.942359,1640.35,17.770663,-21.490937,-38.565473,0.156241,-0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,86,1.942359,1633.54,19.522264,-22.340484,-38.565473,-0.156241,0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,87,1.942361,1640.89,17.338198,-22.382598,-38.565473,0.156241,-0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,88,1.942359,1636.63,19.0898,-23.232141,-38.565473,-0.156241,0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,89,1.94236,1642.76,16.905733,-23.274254,-38.565473,0.156241,-0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,90,1.942359,1641.43,18.657337,-24.123802,-38.565473,-0.156241,0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,91,1.942359,1645.41,16.473271,-24.165915,-38.565473,0.156241,-0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,92,1.942359,1634.98,18.224872,-25.015458,-38.565473,-0.156241,0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,93,1.942363,1641.41,16.040806,-25.057574,-38.565473,0.156241,-0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,94,1.942359,1633.37,17.792408,-25.907119,-38.565473,-0.156241,0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,95,1.94236,1646.16,15.608342,-25.949233,-38.565473,0.156241,-0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,96,1.942363,1632.4,17.359945,-26.79878,-38.565473,-0.156242,0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,97,1.942359,1651.17,15.175879,-26.840891,-38.565473,0.156241,-0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,98,1.94236,1628.94,16.92748,-27.690437,-38.565473,-0.156241,0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,99,1.942359,1645.62,14.743414,-27.732552,-38.565473,0.156241,-0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,100,1.94236,1641.51,16.495016,-28.582097,-38.565473,-0.156241,0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,101,1.942359,1648.17,14.310951,-28.624209,-38.565473,0.156241,-0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,102,1.942359,1633.38,16.062551,-29.473756,-38.565473,-0.156241,0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,103,1.94236,1647.94,13.878486,-29.515868,-38.565473,0.156241,-0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,104,1.94236,1631.75,15.630089,-30.365415,-38.565473,-0.156241,0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,105,1.942363,1641.73,13.446021,-30.407527,-38.565473,0.156242,-0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,106,1.94236,1634.81,15.197625,-31.257072,-38.565473,-0.156241,0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,107,1.942362,1513.39,38.145628,10.480519,-38.565473,0.156241,-0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,108,1.942361,1505.42,37.713164,9.58886,-38.565473,0.156241,-0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,109,1.942361,1502.11,37.280699,8.697201,-38.565473,0.156241,-0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,110,1.942358,1502.83,36.848238,7.805542,-38.565473,0.156242,-0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,111,1.942358,1518.83,36.415774,6.913883,-38.565473,0.156242,-0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,112,1.942362,1533.91,35.983309,6.022224,-38.565473,0.156241,-0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,113,1.942362,1541.88,35.550844,5.130564,-38.565473,0.156241,-0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,114,1.942361,1549.07,35.11838,4.238905,-38.565473,0.156241,-0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,115,1.942358,1563.48,34.685915,3.347246,-38.565473,0.156242,-0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,116,1.942358,1583.41,34.253455,2.455587,-38.565473,0.156242,-0.075779,0.984808
sin_ming,prc-00,blk-00,roof-01,PV-module,117,1.942358,1595.75,33.82099,1.563928,-38.565473,0.156242,-0.075779,0.984808
