project,precinct,building,base_surf,surf_type,surf_id,surf_vid,surf_vx,surf_vy,surf_vz
sin_ming,prc-00,blk-00,roof-01,PV-module,191,0,20.22356,-33.143997,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,191,1,20.656023,-32.252338,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,191,2,18.919292,-31.410007,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,191,3,18.486828,-32.301666,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,192,0,16.735226,-31.452122,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,192,1,16.302761,-32.343781,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,192,2,18.039494,-33.186115,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,192,3,18.471956,-32.294456,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,193,0,19.791096,-34.035656,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,193,1,20.22356,-33.143997,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,193,2,18.486828,-32.301666,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,193,3,18.054363,-33.193325,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,194,0,36.677731,-0.372324,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,194,1,36.245266,-1.263983,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,194,2,37.981998,-2.106316,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,194,3,38.414459,-1.214657,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,195,0,39.733597,-2.955862,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,195,1,40.166061,-2.064203,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,195,2,38.429329,-1.221869,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,195,3,37.996864,-2.113529,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,196,0,36.245266,-1.263983,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,196,1,35.812801,-2.155643,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,196,2,37.549534,-2.997975,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,196,3,37.981998,-2.106316,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,197,0,39.301132,-3.847521,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,197,1,39.733597,-2.955862,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,197,2,37.996864,-2.113529,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,197,3,37.5644,-3.005188,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,198,0,35.812801,-2.155643,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,198,1,35.380337,-3.047302,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,198,2,37.117069,-3.889635,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,198,3,37.549534,-2.997975,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,199,0,38.868668,-4.73918,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,199,1,39.301132,-3.847521,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,199,2,37.5644,-3.005188,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,199,3,37.131935,-3.896847,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,200,0,35.380337,-3.047302,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,200,1,34.947872,-3.938961,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,200,2,36.684605,-4.781293,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,200,3,37.117069,-3.889635,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,201,0,38.436203,-5.630839,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,201,1,38.868668,-4.73918,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,201,2,37.131935,-3.896847,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,201,3,36.699474,-4.788506,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,202,0,34.947872,-3.938961,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,202,1,34.515411,-4.83062,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,202,2,36.25214,-5.672953,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,202,3,36.684605,-4.781293,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,203,0,38.003738,-6.522498,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,203,1,38.436203,-5.630839,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,203,2,36.699474,-4.788506,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,203,3,36.26701,-5.680165,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,204,0,34.515411,-4.83062,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,204,1,34.082947,-5.722279,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,204,2,35.819679,-6.564612,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,204,3,36.25214,-5.672953,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,205,0,37.571278,-7.414157,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,205,1,38.003738,-6.522498,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,205,2,36.26701,-5.680165,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,205,3,35.834545,-6.571824,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,206,0,34.082947,-5.722279,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,206,1,33.650482,-6.613938,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,206,2,35.387215,-7.456271,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,206,3,35.819679,-6.564612,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,207,0,37.138813,-8.305816,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,207,1,37.571278,-7.414157,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,207,2,35.834545,-6.571824,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,207,3,35.402081,-7.463483,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,208,0,33.650482,-6.613938,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,208,1,33.218018,-7.505597,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,208,2,34.95475,-8.347931,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,208,3,35.387215,-7.456271,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,209,0,36.706348,-9.197474,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,209,1,37.138813,-8.305816,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,209,2,35.402081,-7.463483,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,209,3,34.969616,-8.355142,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,210,0,33.218018,-7.505597,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,210,1,32.785553,-8.397257,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,210,2,34.522285,-9.23959,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,210,3,34.95475,-8.347931,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,211,0,36.273884,-10.089134,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,211,1,36.706348,-9.197474,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,211,2,34.969616,-8.355142,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,211,3,34.537151,-9.246801,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,212,0,32.785553,-8.397257,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,212,1,32.353088,-9.288916,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,212,2,34.089821,-10.131248,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,212,3,34.522285,-9.23959,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,213,0,35.841419,-10.980793,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,213,1,36.273884,-10.089134,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,213,2,34.537151,-9.246801,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,213,3,34.104691,-10.13846,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,214,0,32.353088,-9.288916,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,214,1,31.920624,-10.180574,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,214,2,33.657356,-11.022908,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,214,3,34.089821,-10.131248,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,215,0,35.408958,-11.872452,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,215,1,35.841419,-10.980793,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,215,2,34.104691,-10.13846,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,215,3,33.672226,-11.030119,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,216,0,31.920624,-10.180574,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,216,1,31.488161,-11.072234,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,216,2,33.224895,-11.914567,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,216,3,33.657356,-11.022908,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,217,0,34.976494,-12.764112,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,217,1,35.408958,-11.872452,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,217,2,33.672226,-11.030119,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,217,3,33.239761,-11.921779,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,218,0,31.488161,-11.072234,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,218,1,31.055696,-11.963893,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,218,2,32.792431,-12.806226,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,218,3,33.224895,-11.914567,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,219,0,34.544029,-13.65577,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,219,1,34.976494,-12.764112,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,219,2,33.239761,-11.921779,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,219,3,32.807297,-12.813437,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,220,0,31.055696,-11.963893,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,220,1,30.623232,-12.855552,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,220,2,32.359966,-13.697886,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,220,3,32.792431,-12.806226,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,221,0,34.111565,-14.547429,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,221,1,34.544029,-13.65577,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,221,2,32.807297,-12.813437,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,221,3,32.374832,-13.705096,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,222,0,30.623232,-12.855552,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,222,1,30.190769,-13.747211,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,222,2,31.9275,-14.589544,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,222,3,32.359966,-13.697886,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,223,0,33.6791,-15.439089,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,223,1,34.111565,-14.547429,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,223,2,32.374832,-13.705096,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,223,3,31.942371,-14.596756,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,224,0,30.190769,-13.747211,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,224,1,29.758305,-14.63887,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,224,2,31.495037,-15.481203,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,224,3,31.9275,-14.589544,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,225,0,33.246635,-16.33075,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,225,1,33.6791,-15.439089,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,225,2,31.942371,-14.596756,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,225,3,31.509907,-15.488415,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,226,0,29.758305,-14.63887,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,226,1,29.32584,-15.530529,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,226,2,31.062572,-16.372862,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,226,3,31.495037,-15.481203,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,227,0,32.814175,-17.222408,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,227,1,33.246635,-16.33075,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,227,2,31.509907,-15.488415,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,227,3,31.077444,-16.380075,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,228,0,29.32584,-15.530529,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,228,1,28.893377,-16.422188,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,228,2,30.630108,-17.264521,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,228,3,31.062572,-16.372862,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,229,0,32.38171,-18.114067,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,229,1,32.814175,-17.222408,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,229,2,31.077444,-16.380075,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,229,3,30.644979,-17.271734,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,230,0,28.893377,-16.422188,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,230,1,28.460913,-17.313847,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,230,2,30.197645,-18.156179,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,230,3,30.630108,-17.264521,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,231,0,31.949247,-19.005726,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,231,1,32.38171,-18.114067,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,231,2,30.644979,-17.271734,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,231,3,30.212515,-18.163393,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,232,0,28.460913,-17.313847,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,232,1,28.028448,-18.205505,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,232,2,29.765181,-19.047838,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,232,3,30.197645,-18.156179,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,233,0,31.516783,-19.897385,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,233,1,31.949247,-19.005726,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,233,2,30.212515,-18.163393,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,233,3,29.780052,-19.055052,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,234,0,28.028448,-18.205505,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,234,1,27.595985,-19.097164,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,234,2,29.332716,-19.939497,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,234,3,29.765181,-19.047838,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,235,0,31.08432,-20.789043,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,235,1,31.516783,-19.897385,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,235,2,29.780052,-19.055052,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,235,3,29.347588,-19.946711,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,236,0,27.595985,-19.097164,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,236,1,27.163521,-19.988825,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,236,2,28.900253,-20.831158,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,236,3,29.332716,-19.939497,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,237,0,30.651855,-21.680704,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,237,1,31.08432,-20.789043,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,237,2,29.347588,-19.946711,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,237,3,28.915123,-20.838371,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,238,0,27.163521,-19.988825,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,238,1,26.731058,-20.880484,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,238,2,28.467789,-21.722816,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,238,3,28.900253,-20.831158,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,239,0,30.219391,-22.572363,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,239,1,30.651855,-21.680704,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,239,2,28.915123,-20.838371,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,239,3,28.48266,-21.73003,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,240,0,26.731058,-20.880484,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,240,1,26.298594,-21.772142,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,240,2,28.035324,-22.614475,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,240,3,28.467789,-21.722816,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,241,0,29.786928,-23.464022,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,241,1,30.219391,-22.572363,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,241,2,28.48266,-21.73003,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,241,3,28.050196,-22.621689,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,242,0,26.298594,-21.772142,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,242,1,25.866129,-22.663801,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,242,2,27.602861,-23.506134,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,242,3,28.035324,-22.614475,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,243,0,29.354464,-24.35568,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,243,1,29.786928,-23.464022,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,243,2,28.050196,-22.621689,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,243,3,27.617731,-23.513348,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,244,0,25.866129,-22.663801,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,244,1,25.433666,-23.55546,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,244,2,27.170397,-24.397793,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,244,3,27.602861,-23.506134,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,245,0,28.921999,-25.247339,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,245,1,29.354464,-24.35568,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,245,2,27.617731,-23.513348,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,245,3,27.185268,-24.405006,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,246,0,25.433666,-23.55546,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,246,1,25.001202,-24.447119,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,246,2,26.737934,-25.289452,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,246,3,27.170397,-24.397793,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,247,0,28.489536,-26.138998,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,247,1,28.921999,-25.247339,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,247,2,27.185268,-24.405006,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,247,3,26.752804,-25.296665,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,248,0,25.001202,-24.447119,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,248,1,24.568737,-25.338779,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,248,2,26.30547,-26.181112,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,248,3,26.737934,-25.289452,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,249,0,28.057072,-27.030659,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,249,1,28.489536,-26.138998,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,249,2,26.752804,-25.296665,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,249,3,26.320339,-26.188326,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,250,0,24.568737,-25.338779,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,250,1,24.136274,-26.230438,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,250,2,25.873005,-27.072771,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,250,3,26.30547,-26.181112,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,251,0,27.624607,-27.922318,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,251,1,28.057072,-27.030659,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,251,2,26.320339,-26.188326,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,251,3,25.887877,-27.079985,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,252,0,24.136274,-26.230438,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,252,1,23.70381,-27.122097,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,252,2,25.440542,-27.96443,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,252,3,25.873005,-27.072771,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,253,0,27.192144,-28.813976,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,253,1,27.624607,-27.922318,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,253,2,25.887877,-27.079985,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,253,3,25.455412,-27.971643,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,254,0,23.70381,-27.122097,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,254,1,23.271345,-28.013756,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,254,2,25.008078,-28.856089,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,254,3,25.440542,-27.96443,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,255,0,26.75968,-29.705635,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,255,1,27.192144,-28.813976,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,255,2,25.455412,-27.971643,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,255,3,25.022949,-28.863302,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,256,0,23.271345,-28.013756,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,256,1,22.838882,-28.905415,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,256,2,24.575613,-29.747747,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,256,3,25.008078,-28.856089,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,257,0,26.327215,-30.597294,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,257,1,26.75968,-29.705635,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,257,2,25.022949,-28.863302,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,257,3,24.590485,-29.754961,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,258,0,22.838882,-28.905415,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,258,1,22.406418,-29.797073,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,258,2,24.14315,-30.639406,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,258,3,24.575613,-29.747747,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,259,0,25.894753,-31.488953,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,259,1,26.327215,-30.597294,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,259,2,24.590485,-29.754961,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,259,3,24.15802,-30.64662,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,260,0,22.406418,-29.797073,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,260,1,21.973953,-30.688734,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,260,2,23.710686,-31.531067,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,260,3,24.14315,-30.639406,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,261,0,25.462288,-32.380611,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,261,1,25.894753,-31.488953,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,261,2,24.15802,-30.64662,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,261,3,23.725557,-31.53828,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,262,0,21.973953,-30.688734,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,262,1,21.541491,-31.580393,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,262,2,23.278221,-32.422726,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,262,3,23.710686,-31.531067,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,263,0,25.029825,-33.27227,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,263,1,25.462288,-32.380611,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,263,2,23.725557,-31.53828,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,263,3,23.293093,-32.429935,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,264,0,21.541491,-31.580393,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,264,1,21.109026,-32.472054,-38.395294
sin_ming,prc-00,blk-00,roof-01,PV-module,264,2,22.845758,-33.314384,-38.735645
sin_ming,prc-00,blk-00,roof-01,PV-module,264,3,23.278221,-32.422726,-38.735645
